314890	41.215
315104	12.507
315105	0.156
315106	26.497
315107	17.061
315108	4.953
315150	7.017
315151	8.546
315154	20.767
315157	1.695
315159	14.206
315172	22.152
315179	3.221
315180	2.363
315187	0.724
315188	33.639
315189	36.49
315190	8.033
315257	8.302
315258	0.089
315259	14.286
315264	41.424
315265	9.321
315267	38.219
315268	0.44
315270	80.765
315322	184.274
315339	95.692
315357	155.88
315361	123.187
315363	23.311
315365	4.269
315366	104.073
315420	264.162
315488	246.85
315489	107.728
315490	2.554
315506	29.45
315509	17.686
315510	106.812
315512	241.304
315543	37.86
315555	24.344
315556	8.976
315557	86.272
315640	14.925
315641	1.524
315642	32.715
315644	64.786
315645	168.272
315646	195.445
315647	8.668
315648	15.65
315689	351.032
315690	123.143
315702	24.6
315703	163.59
315704	15.412
315705	135.07
315713	376.406
315721	220.885
315741	25.218
315764	119.105
315770	126.216
315784	71.734
315785	109.413
315786	22.718
315788	0.745
315789	0.738
315790	177.055
315800	222.985
315801	101.138
315840	364.439
315973	293.814
315974	19.08
316058	142.756
316059	178.694
316060	203.915
316061	6.255
316062	0.71
316082	145.839
316109	3.136
316110	84.663
316111	17.662
316112	3.214
316113	23.678
316114	377.646
316151	0.43
316153	263.57
316186	17.142
316187	534.588
316199	416.331
316200	2.636
316201	115.958
316202	77.434
316216	179.261
316217	91.442
316218	253.204
316219	50.388
316239	218.692
316240	295.213
316241	55.296
316271	32.131
316361	30.445
316362	58.806
316363	4.972
316377	3.395
316378	6.21
316379	14.591
316380	180.018
316441	0.756
316455	9.914
316456	0.652
316457	335.89
316469	215.495
316470	121.011
316472	69.182
316505	415.191
316569	510.681
316590	195.347
316613	32.124
316614	0.332
316615	50.04
316664	3.865
316665	102.149
316666	290.502
316667	43.606
316700	121.735
316701	150.661
316702	98.397
316715	14.485
316716	69.728
316717	66.618
316718	103.836
316719	37.432
316720	43.151
316721	5.998
316722	139.834
316723	9.831
316758	472.003
316766	579.069
316876	240.243
316877	116.922
316879	38.538
316928	45.713
316944	510.946
316985	178.09
316993	79.701
316994	7.208
316995	191.896
317080	8.322
317087	252.945
317088	6.986
317089	221.327
317182	422.313
317212	54.31
317213	130.33
317279	68.312
317291	287.466
317292	92.465
317295	4.482
317296	22.946
317297	139.43
317319	56.782
317320	479.273
317338	15.939
317339	73.575
317340	147.844
317382	27.789
317383	23.899
317391	3.497
317392	505.822
317434	81.432
317435	374.445
317438	51.747
317475	27.078
317478	8.476
317479	4.509
