276244	132.489
276282	206.02
276283	166.968
276315	34.451
276317	26.317
276318	98.364
276327	9.782
276352	7.688
276355	6.205
276357	15.014
276361	151.175
276363	206.848
276384	121.517
276437	356.335
276453	10.665
276454	63.924
276458	33.169
276495	38.062
276501	401.734
276502	85.357
276525	405.303
276527	22.408
276528	38.35
276542	148.443
276543	148.144
276544	21.994
276545	27.424
276581	74.063
276582	150.007
276583	7.84
276584	0.173
276585	34.896
276586	96.897
276587	107.618
276653	86.12
276655	160.926
276659	30.038
276775	207.359
276776	236.342
276794	87.206
276807	30.443
276808	157.858
276810	44.735
276811	301.674
276831	400.298
276832	7.473
276834	72.6
276836	0.0
276837	0.001
276870	527.079
276935	170.799
276940	28.701
276941	0.535
276942	0.517
276944	0.631
276945	0.186
276946	4.253
276947	24.606
276948	85.952
276950	323.179
277069	75.526
277070	206.495
277071	27.518
277072	69.471
277073	12.749
277075	0.001
277076	126.206
277087	86.985
277094	131.582
277096	320.668
277112	17.339
277126	1.967
277127	184.213
277148	128.192
277166	70.666
277168	318.998
277180	31.25
277194	367.175
277202	66.169
277217	0.024
277218	31.128
277219	1.349
277220	47.576
277305	154.262
277420	60.844
277932	4.538
277934	12.615
277935	278.188
277981	4.642
277991	4.754
277992	16.993
278017	125.532
278018	218.11
278167	314.657
278175	9.045
278193	34.581
278239	133.16
278240	197.913
278273	5.852
278274	18.018
278288	2.874
278289	9.659
278290	2.422
278308	319.902
278309	1.33
278310	88.422
278315	137.852
278345	150.524
278346	21.126
278349	97.144
278366	59.423
278406	297.187
278509	273.442
278761	0.002
278769	7.208
278770	163.785
278801	7.803
278802	1.706
278803	71.465
278804	0.747
278805	56.081
278806	0.0
278807	0.005
278808	269.977
278820	286.511
278821	4.625
278822	191.158
278873	2.012
278874	81.773
278875	114.872
278923	98.543
278957	36.164
278962	75.977
278963	37.267
278969	282.851
278975	120.0
278976	2.555
278986	31.548
279024	49.596
279029	38.088
279071	22.581
279080	12.773
279115	84.298
279116	90.639
279479	5.927
279480	0.001
279488	0.03
279489	0.129
279588	228.517
279653	44.681
279654	240.615
279656	5.684
279658	93.394
279667	208.732
279681	6.67
279682	7.776
279683	6.362
279684	5.303
279685	48.653
279691	9.656
279694	406.418
279715	137.396
279716	258.223
279760	154.924
279766	268.331
279767	89.813
279794	223.093
279823	81.828
279841	382.16
279844	56.588
279887	73.316
279931	475.875
279966	93.011
279975	245.459
279993	18.075
279994	12.38
279995	1.249
280002	27.025
280006	16.053
280007	8.348
280013	5.636
280014	0.01
280015	116.788
280016	26.576
280017	97.988
280018	159.034
280019	0.0
280020	4.614
280021	0.0
280022	0.0
280023	0.008
280024	41.841
280187	13.218
280188	61.56
280189	0.0
280190	0.009
280191	179.131
280192	0.0
280194	36.665
280242	148.15
280249	239.16
280251	47.306
280327	8.719
280330	185.776
280349	104.82
280363	50.013
280364	155.385
280383	0.248
280384	7.809
280385	365.544
281613	9.764
281616	7.762
281638	0.153
281639	18.977
281641	39.268
281663	16.221
281674	6.037
281680	4.081
281686	5.237
281689	1.537
281691	3.583
281693	376.118
281707	217.755
281726	49.353
281727	202.02
281797	397.836
281975	53.957
281976	340.01
282033	8.256
282034	8.631
282035	9.405
282037	331.596
282092	390.98
282663	9.44
282707	0.001
282708	2.118
282710	0.346
282711	0.004
282712	18.962
282730	20.382
282731	47.479
282732	18.072
282733	43.148
282734	70.46
282735	269.529
282800	93.58
282807	70.563
282814	276.224
282842	23.509
282917	17.965
282918	12.878
282919	57.231
282922	25.521
282923	41.061
282924	0.169
283042	1.419
283043	116.699
283049	3.132
283050	57.939
283052	28.777
283059	98.778
283270	381.444
283283	197.444
283305	1.391
283306	76.859
283307	100.28
283308	163.958
283353	191.088
283358	172.478
283359	60.805
283407	9.814
283408	457.058
283413	0.005
283415	0.004
283416	21.714
283453	123.278
283469	0.031
283478	215.662
283548	26.451
283675	0.031
283676	0.023
283680	18.937
283681	3.813
283682	80.063
283685	20.432
283820	259.058
283830	102.255
283834	9.01
283835	11.313
283863	0.009
283865	264.403
283876	163.763
283877	245.684
283884	101.925
283885	290.452
283933	40.331
283934	275.345
283946	300.188
283964	58.698
284006	57.69
284014	47.826
284025	12.193
284029	29.941
284035	87.615
284036	71.719
284037	62.388
284038	9.104
284039	4.797
284040	5.447
284041	6.812
284042	19.7
284043	31.712
284044	4.287
