314890	40.206
315104	12.288
315105	0.013
315106	25.135
315107	15.937
315108	4.661
315150	5.941
315151	7.966
315154	19.419
315157	1.546
315159	13.498
315172	21.327
315179	2.951
315180	2.316
315187	0.305
315188	32.8
315189	34.297
315190	7.664
315257	7.929
315258	0.018
315259	13.919
315264	39.703
315265	6.455
315267	37.143
315268	0.0
315270	78.981
315322	180.063
315339	93.349
315357	151.931
315361	118.532
315363	18.967
315365	4.138
315366	102.461
315420	258.566
315488	238.347
315489	105.891
315490	2.521
315506	27.983
315509	16.981
315510	103.172
315512	236.871
315543	36.886
315555	21.969
315556	8.395
315557	84.134
315640	10.512
315641	1.237
315642	31.431
315644	63.16
315645	164.301
315646	191.964
315647	8.018
315648	15.361
315689	341.378
315690	120.952
315702	22.853
315703	158.162
315704	14.739
315705	132.815
315713	363.691
315721	212.868
315741	23.717
315764	114.011
315770	121.796
315784	68.961
315785	106.003
315786	21.848
315788	0.0
315789	0.0
315790	173.297
315800	215.605
315801	98.535
315840	354.111
315973	286.293
315974	18.532
316058	137.197
316059	170.524
316060	198.479
316061	6.147
316062	0.698
316082	141.36
316109	0.0
316110	81.969
316111	15.162
316112	0.0
316113	20.491
316114	367.995
316151	0.093
316153	256.24
316186	15.154
316187	512.429
316199	401.961
316200	2.226
316201	110.093
316202	75.106
316216	171.479
316217	88.159
316218	245.891
316219	48.978
316239	209.319
316240	283.683
316241	53.194
316271	29.762
316361	27.225
316362	56.337
316363	4.629
316377	2.092
316378	3.337
316379	8.222
316380	175.946
316441	0.0
316455	9.607
316456	0.569
316457	326.37
316469	208.83
316470	116.87
316472	67.281
316505	401.881
316569	496.223
316590	189.247
316613	31.466
316614	0.012
316615	49.127
316664	0.005
316665	98.361
316666	279.381
316667	42.14
316700	114.304
316701	143.933
316702	95.462
316715	5.425
316716	61.793
316717	63.386
316718	99.356
316719	33.065
316720	41.732
316721	3.94
316722	134.761
316723	9.621
316758	455.683
316766	561.146
316876	216.835
316877	112.767
316879	36.513
316928	44.417
316944	492.945
316985	172.546
316993	74.474
316994	4.777
316995	186.195
317080	7.844
317087	243.2
317088	0.008
317089	212.905
317182	406.626
317212	51.172
317213	125.489
317279	65.892
317291	277.693
317292	85.289
317295	4.338
317296	22.228
317297	130.244
317319	53.515
317320	462.942
317338	13.631
317339	70.345
317340	140.596
317382	24.139
317383	22.451
317391	2.717
317392	491.112
317434	78.224
317435	360.613
317438	49.71
317475	25.761
317478	7.937
317479	4.12
317480	4.741
317481	7.238
317482	6.34
317484	160.356
317488	181.128
317509	120.154
317510	3.626
317511	121.84
317512	107.451
317527	452.099
317591	111.117
317626	528.94
317640	261.179
317641	268.315
317648	33.882
317649	193.212
317650	255.996
317661	392.495
317663	153.301
317683	117.852
317696	228.787
318733	2.792
318816	29.36
318819	5.083
318820	10.524
318828	13.229
318872	91.855
318874	99.565
318876	46.587
